epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
258,1100.48,0.89965,1.31737,0.50425,0.86962,0.91931,0.91267,0.92134,0.50129,0.89826,0.89421,0.89046,0.43551,1.23313,2.40874,0.57173,0.93532,0.00149114,0.00149114,0.00149114
259,1104.3,0.88746,1.29638,0.4993,0.85805,0.92356,0.90763,0.92818,0.52254,0.90887,0.89071,0.90497,0.45687,1.23613,2.33592,0.56448,0.93527,0.00148916,0.00148916,0.00148916
260,1108.39,0.97346,1.42703,0.52521,0.87887,0.92432,0.91338,0.93421,0.52798,0.90277,0.89038,0.90323,0.4622,1.22695,2.23894,0.56867,0.93238,0.00148718,0.00148718,0.00148718
261,1112.52,0.94724,1.4304,0.52223,0.88319,0.91628,0.91032,0.92527,0.50688,0.90792,0.89383,0.9024,0.44519,1.18652,2.24736,0.56922,0.92787,0.0014852,0.0014852,0.0014852
262,1116.77,0.95625,1.40384,0.52442,0.86333,0.91884,0.91129,0.92493,0.51088,0.90522,0.89153,0.89528,0.43814,1.19496,2.16943,0.57063,0.92578,0.00148322,0.00148322,0.00148322
263,1121.02,0.94066,1.41196,0.53099,0.871,0.91576,0.91244,0.92074,0.49227,0.89726,0.89306,0.88533,0.42381,1.22093,2.41112,0.57342,0.93347,0.00148124,0.00148124,0.00148124
264,1125.26,0.92347,1.38342,0.50862,0.86568,0.9157,0.91606,0.92227,0.50055,0.89611,0.89498,0.89272,0.43649,1.22552,2.40426,0.57519,0.93443,0.00147926,0.00147926,0.00147926
265,1129.51,0.98173,1.42923,0.52975,0.86845,0.92005,0.91739,0.92665,0.51663,0.89966,0.89354,0.89379,0.44069,1.24619,2.21059,0.58602,0.93536,0.00147728,0.00147728,0.00147728
266,1133.57,0.92203,1.36718,0.51707,0.86766,0.90824,0.90666,0.91276,0.50321,0.88859,0.8831,0.88175,0.44098,1.24596,2.37896,0.58545,0.9412,0.0014753,0.0014753,0.0014753
267,1137.75,0.91566,1.34212,0.5111,0.86797,0.90725,0.90916,0.91819,0.51407,0.89597,0.89462,0.89954,0.46235,1.24137,2.32661,0.57352,0.94155,0.00147332,0.00147332,0.00147332
268,1141.66,0.93219,1.40723,0.51724,0.87381,0.91486,0.91299,0.92466,0.51116,0.89522,0.88233,0.89529,0.43681,1.27345,2.32542,0.57305,0.94261,0.00147134,0.00147134,0.00147134
269,1145.54,0.90233,1.31889,0.50378,0.86583,0.92003,0.90111,0.91451,0.47723,0.89419,0.87135,0.86942,0.40813,1.22784,2.47394,0.57982,0.94135,0.00146936,0.00146936,0.00146936
270,1149.92,1.03774,1.62096,0.5443,0.87918,0.92199,0.90916,0.91861,0.47138,0.89758,0.87811,0.86718,0.40299,1.20735,2.42125,0.5845,0.93725,0.00146738,0.00146738,0.00146738
271,1154.14,0.94773,1.37906,0.52457,0.86355,0.92495,0.90954,0.92217,0.48353,0.89727,0.8805,0.87856,0.39946,1.22412,2.21042,0.58948,0.93242,0.0014654,0.0014654,0.0014654
272,1158.37,0.99148,1.50851,0.53854,0.88283,0.92105,0.90769,0.91491,0.47523,0.90131,0.88003,0.88301,0.41056,1.21407,2.25983,0.58202,0.9335,0.00146342,0.00146342,0.00146342
273,1162.75,0.94427,1.38341,0.50968,0.86602,0.91484,0.91,0.91506,0.47575,0.89469,0.88808,0.88278,0.41925,1.2196,2.31613,0.57921,0.93544,0.00146144,0.00146144,0.00146144
274,1166.6,0.88918,1.25516,0.49872,0.85726,0.91685,0.90571,0.9118,0.48045,0.90197,0.88514,0.8859,0.40563,1.22633,2.29501,0.57894,0.93476,0.00145946,0.00145946,0.00145946
275,1170.41,0.89795,1.26132,0.49772,0.85684,0.90583,0.907,0.91553,0.47887,0.88939,0.87198,0.87568,0.40793,1.24847,2.43995,0.57665,0.94115,0.00145748,0.00145748,0.00145748
276,1174.35,0.9843,1.5176,0.53667,0.88325,0.90378,0.90034,0.91424,0.48051,0.89539,0.87045,0.8843,0.42897,1.27929,2.43326,0.58592,0.94669,0.0014555,0.0014555,0.0014555
277,1178.29,0.96806,1.43231,0.5275,0.87946,0.90108,0.89843,0.90993,0.46903,0.89518,0.87581,0.88337,0.41414,1.30441,2.37215,0.59298,0.94705,0.00145352,0.00145352,0.00145352
278,1182.42,0.93527,1.34833,0.51318,0.86719,0.91042,0.90369,0.91706,0.48345,0.89745,0.88578,0.88955,0.42631,1.25575,2.30992,0.5782,0.93872,0.00145154,0.00145154,0.00145154
279,1186.44,0.90713,1.33623,0.51063,0.86562,0.91107,0.90686,0.91591,0.49575,0.90334,0.88118,0.88806,0.43614,1.22173,2.28255,0.57072,0.93498,0.00144956,0.00144956,0.00144956
280,1190.55,0.90887,1.30706,0.50524,0.85831,0.91421,0.90379,0.91654,0.48956,0.8989,0.87928,0.88029,0.41087,1.22224,2.33314,0.58222,0.93546,0.00144758,0.00144758,0.00144758
281,1194.94,0.954,1.41365,0.52748,0.87121,0.9116,0.89805,0.90855,0.47862,0.8954,0.88041,0.87772,0.4166,1.23913,2.41865,0.59285,0.93729,0.0014456,0.0014456,0.0014456
282,1199.24,0.95988,1.37403,0.51969,0.86516,0.91286,0.91146,0.91746,0.48325,0.90128,0.87965,0.87985,0.43366,1.22044,2.41197,0.58203,0.93578,0.00144362,0.00144362,0.00144362
283,1203.35,0.8826,1.29296,0.49664,0.85829,0.92383,0.9111,0.92238,0.49321,0.90956,0.88578,0.893,0.42197,1.19156,2.25887,0.56632,0.92827,0.00144164,0.00144164,0.00144164
284,1207.5,0.93811,1.42278,0.51618,0.86844,0.91967,0.91031,0.92222,0.4836,0.90078,0.88384,0.8865,0.41276,1.20824,2.31156,0.57965,0.93373,0.00143966,0.00143966,0.00143966
285,1211.54,0.912,1.38983,0.51309,0.86704,0.92149,0.91568,0.93166,0.50965,0.90665,0.88598,0.9022,0.44506,1.20822,2.27341,0.56299,0.93103,0.00143768,0.00143768,0.00143768
286,1215.39,0.92645,1.36813,0.50797,0.8742,0.91943,0.91414,0.92858,0.5079,0.90491,0.89,0.90068,0.45385,1.20302,2.21076,0.56098,0.92885,0.0014357,0.0014357,0.0014357
287,1219.37,0.9479,1.3845,0.52827,0.87485,0.91212,0.90308,0.91648,0.48464,0.89933,0.89076,0.89053,0.42682,1.23348,2.34102,0.57833,0.93776,0.00143372,0.00143372,0.00143372
288,1223.28,0.95362,1.48547,0.52683,0.87512,0.91821,0.89933,0.92043,0.49715,0.90447,0.88179,0.89322,0.43913,1.23536,2.37025,0.57011,0.93868,0.00143174,0.00143174,0.00143174
289,1227.43,0.91503,1.35753,0.50702,0.86749,0.92512,0.90914,0.92813,0.52462,0.90791,0.8805,0.89529,0.45545,1.16946,2.27864,0.55119,0.9256,0.00142976,0.00142976,0.00142976
290,1231.78,0.92149,1.39209,0.5112,0.86577,0.92267,0.91463,0.93268,0.51637,0.90843,0.87838,0.89474,0.43649,1.1988,2.3016,0.56421,0.92904,0.00142778,0.00142778,0.00142778
291,1235.75,0.94069,1.38117,0.51664,0.87373,0.92815,0.91414,0.92958,0.50499,0.90856,0.88616,0.89315,0.42747,1.21733,2.22499,0.5764,0.92729,0.0014258,0.0014258,0.0014258
292,1239.78,0.89464,1.34853,0.50286,0.85913,0.929,0.91275,0.92783,0.50506,0.90537,0.88501,0.8955,0.43048,1.22319,2.26674,0.5695,0.92929,0.00142382,0.00142382,0.00142382
293,1243.94,0.90178,1.36286,0.50311,0.87366,0.9286,0.91223,0.92843,0.5191,0.90697,0.88616,0.89629,0.43549,1.21632,2.26251,0.55405,0.92896,0.00142184,0.00142184,0.00142184
294,1248.04,0.93304,1.31926,0.49925,0.86544,0.92464,0.91239,0.92225,0.50297,0.90388,0.88846,0.89208,0.43008,1.19285,2.36312,0.55607,0.928,0.00141986,0.00141986,0.00141986
295,1252.16,0.91884,1.40367,0.51091,0.86293,0.92578,0.9179,0.92902,0.51919,0.90946,0.89498,0.90267,0.45286,1.21532,2.31122,0.55995,0.92987,0.00141788,0.00141788,0.00141788
296,1256.1,0.91157,1.38446,0.50596,0.86922,0.92147,0.90916,0.92042,0.5077,0.9039,0.88685,0.89602,0.43882,1.21677,2.38304,0.55608,0.93033,0.0014159,0.0014159,0.0014159
297,1260.09,0.87196,1.31329,0.50059,0.86733,0.90953,0.90954,0.91311,0.49595,0.89962,0.89575,0.89378,0.42551,1.23316,2.30448,0.56548,0.93256,0.00141392,0.00141392,0.00141392
298,1264.2,0.92434,1.39321,0.51196,0.86216,0.91497,0.91798,0.92513,0.49936,0.90409,0.89963,0.90398,0.42563,1.24899,2.28773,0.57128,0.93453,0.00141194,0.00141194,0.00141194
299,1268.2,0.89682,1.28193,0.49961,0.85924,0.91045,0.91969,0.92665,0.52361,0.90148,0.88026,0.89252,0.43801,1.18209,2.20681,0.55156,0.92417,0.00140996,0.00140996,0.00140996
300,1272.78,0.92416,1.39957,0.50531,0.8576,0.91909,0.91002,0.92629,0.52559,0.90346,0.88501,0.89551,0.45198,1.17572,2.23764,0.54999,0.92609,0.00140798,0.00140798,0.00140798
301,1276.76,0.91591,1.363,0.51105,0.86952,0.91855,0.91636,0.9282,0.52802,0.90444,0.89613,0.90077,0.4645,1.19144,2.23673,0.5569,0.92919,0.001406,0.001406,0.001406
302,1280.8,0.94374,1.42001,0.51052,0.87604,0.92192,0.91419,0.93028,0.52962,0.90836,0.88885,0.90191,0.47422,1.19749,2.24923,0.55386,0.93169,0.00140402,0.00140402,0.00140402
303,1284.79,0.91409,1.36923,0.51159,0.8705,0.91652,0.90954,0.92769,0.52138,0.90196,0.88425,0.89489,0.4572,1.17965,2.1731,0.55965,0.92437,0.00140204,0.00140204,0.00140204
304,1288.71,0.89046,1.32505,0.50269,0.86375,0.91648,0.90422,0.92379,0.50849,0.901,0.88602,0.89353,0.44729,1.1945,2.21357,0.56817,0.92757,0.00140006,0.00140006,0.00140006
305,1292.72,0.9052,1.34828,0.4992,0.86188,0.91745,0.89996,0.91673,0.48869,0.90213,0.87658,0.88076,0.42551,1.22159,2.26969,0.57355,0.9325,0.00139808,0.00139808,0.00139808
306,1296.72,0.91065,1.35066,0.50815,0.87151,0.91486,0.90456,0.91942,0.48365,0.90146,0.88009,0.8839,0.41735,1.23332,2.2503,0.57937,0.93436,0.0013961,0.0013961,0.0013961
307,1300.82,0.90343,1.27345,0.49754,0.86326,0.91999,0.89843,0.91433,0.47984,0.90618,0.88348,0.88716,0.42794,1.20764,2.23329,0.57759,0.93774,0.00139412,0.00139412,0.00139412
308,1305.07,0.90632,1.29936,0.49151,0.8597,0.91608,0.90374,0.91589,0.48446,0.90187,0.88773,0.8868,0.42102,1.23595,2.28137,0.5809,0.93851,0.00139214,0.00139214,0.00139214
309,1309.26,0.9343,1.35397,0.51093,0.86487,0.91504,0.90724,0.91892,0.48111,0.89111,0.87811,0.87665,0.40436,1.25089,2.44694,0.58047,0.93591,0.00139016,0.00139016,0.00139016
310,1313.45,0.92964,1.38881,0.49887,0.86404,0.91565,0.90533,0.92076,0.47281,0.89461,0.87466,0.87811,0.40012,1.27804,2.54114,0.58618,0.93999,0.00138818,0.00138818,0.00138818
311,1317.55,0.92505,1.36113,0.5033,0.86782,0.91991,0.90694,0.92569,0.48868,0.90249,0.88425,0.88949,0.42452,1.27535,2.34532,0.57731,0.94573,0.0013862,0.0013862,0.0013862
312,1321.55,0.90003,1.39508,0.50278,0.872,0.91318,0.91223,0.92539,0.49802,0.89934,0.88006,0.89259,0.43535,1.26302,2.34256,0.56836,0.94467,0.00138422,0.00138422,0.00138422
313,1325.74,0.90669,1.35666,0.49816,0.86108,0.92025,0.91261,0.9334,0.51469,0.90527,0.88885,0.8976,0.44515,1.24359,2.2856,0.5648,0.93899,0.00138224,0.00138224,0.00138224
314,1329.81,0.91835,1.31266,0.50457,0.85976,0.92374,0.91223,0.93214,0.51296,0.90244,0.8899,0.89795,0.44546,1.22153,2.29376,0.56589,0.93608,0.00138026,0.00138026,0.00138026
315,1333.96,0.91073,1.36804,0.50123,0.86398,0.91586,0.90571,0.92343,0.49515,0.89411,0.88003,0.88413,0.43019,1.20357,2.36845,0.55976,0.9337,0.00137828,0.00137828,0.00137828
316,1338,0.88231,1.35826,0.49807,0.85636,0.91245,0.90609,0.92097,0.49346,0.88545,0.87991,0.87689,0.42531,1.20621,2.31835,0.56545,0.93019,0.0013763,0.0013763,0.0013763
317,1342.23,0.93679,1.44063,0.5085,0.87484,0.90944,0.90226,0.91648,0.49472,0.89163,0.8785,0.8779,0.41888,1.21363,2.35742,0.57157,0.93157,0.00137432,0.00137432,0.00137432
318,1346.24,0.94611,1.44185,0.51397,0.87258,0.90735,0.89996,0.91605,0.49538,0.89825,0.88578,0.88876,0.42761,1.22399,2.38834,0.57035,0.93544,0.00137234,0.00137234,0.00137234
319,1350.49,0.89945,1.34415,0.49981,0.85526,0.90889,0.90617,0.91563,0.49443,0.89441,0.8831,0.88325,0.42966,1.19691,2.37637,0.56468,0.93071,0.00137036,0.00137036,0.00137036
320,1354.58,0.97235,1.50337,0.52906,0.89276,0.91227,0.91529,0.92247,0.49449,0.89874,0.89191,0.8918,0.42462,1.22677,2.40304,0.56724,0.93389,0.00136838,0.00136838,0.00136838
321,1358.62,0.89374,1.33636,0.49219,0.85984,0.92074,0.91223,0.91558,0.47912,0.89835,0.88425,0.87484,0.40898,1.24073,2.40319,0.56311,0.93386,0.0013664,0.0013664,0.0013664
322,1362.76,0.88247,1.32679,0.49173,0.86224,0.9219,0.90341,0.91153,0.4653,0.89447,0.87428,0.86296,0.38554,1.23031,2.4108,0.56555,0.93355,0.00136442,0.00136442,0.00136442
323,1366.95,0.9177,1.35912,0.5089,0.85965,0.92908,0.91261,0.92361,0.49724,0.91012,0.88493,0.88797,0.42792,1.23145,2.40952,0.56114,0.93498,0.00136244,0.00136244,0.00136244
324,1370.87,0.86094,1.27191,0.47803,0.85568,0.93543,0.90504,0.92443,0.51371,0.91599,0.8808,0.89248,0.44508,1.20453,2.36071,0.55172,0.93129,0.00136046,0.00136046,0.00136046
325,1374.88,0.93216,1.44151,0.51089,0.8831,0.92066,0.90993,0.92828,0.52704,0.90502,0.88195,0.89708,0.45317,1.20408,2.26223,0.54997,0.927,0.00135848,0.00135848,0.00135848
326,1378.69,0.93523,1.42948,0.51367,0.8637,0.91715,0.91225,0.92785,0.51553,0.9026,0.88463,0.8971,0.45603,1.21519,2.35413,0.55955,0.93071,0.0013565,0.0013565,0.0013565
327,1382.8,0.8705,1.26381,0.48721,0.85335,0.90594,0.91181,0.92111,0.50092,0.90114,0.86968,0.88193,0.43496,1.21712,2.48799,0.56699,0.93275,0.00135452,0.00135452,0.00135452
328,1387.08,0.91719,1.40231,0.51019,0.86648,0.9191,0.90575,0.92554,0.50827,0.89549,0.88156,0.88664,0.43084,1.2048,2.44269,0.56836,0.93066,0.00135254,0.00135254,0.00135254
329,1391.14,0.92961,1.32727,0.49945,0.86738,0.91621,0.91361,0.92527,0.51632,0.9002,0.88848,0.89565,0.44194,1.19621,2.2608,0.56435,0.93016,0.00135056,0.00135056,0.00135056
330,1395.24,0.87231,1.24546,0.49007,0.85865,0.92064,0.90724,0.92151,0.50335,0.90508,0.88446,0.89249,0.43512,1.19106,2.19875,0.56602,0.92969,0.00134858,0.00134858,0.00134858
331,1399.27,0.91622,1.36699,0.51063,0.87069,0.91699,0.91038,0.92804,0.50471,0.90546,0.8877,0.90014,0.4383,1.24569,2.16909,0.56961,0.9352,0.0013466,0.0013466,0.0013466
332,1403.36,0.90317,1.30873,0.49456,0.86331,0.91294,0.91338,0.92785,0.50243,0.89779,0.88879,0.89649,0.44527,1.23411,2.22046,0.56619,0.93492,0.00134462,0.00134462,0.00134462
333,1407.45,0.93556,1.38829,0.50865,0.87049,0.91236,0.90418,0.92452,0.49813,0.89486,0.8775,0.88857,0.43318,1.21105,2.36017,0.55775,0.93537,0.00134264,0.00134264,0.00134264
334,1411.41,0.88595,1.25946,0.49638,0.85667,0.91513,0.90514,0.92795,0.5084,0.90618,0.88107,0.8995,0.43801,1.20331,2.31223,0.55532,0.9312,0.00134066,0.00134066,0.00134066
335,1415.43,0.89931,1.35836,0.49743,0.86564,0.91945,0.89843,0.9227,0.48885,0.90199,0.88186,0.89323,0.42173,1.21598,2.38219,0.56169,0.92996,0.00133868,0.00133868,0.00133868
336,1419.69,0.90947,1.35665,0.49712,0.86143,0.91453,0.90993,0.92283,0.48782,0.90183,0.88501,0.88595,0.42087,1.19999,2.36404,0.56217,0.92839,0.0013367,0.0013367,0.0013367
337,1424.16,0.86816,1.23112,0.48199,0.85058,0.92446,0.91069,0.92719,0.50792,0.90505,0.88409,0.89273,0.42987,1.19432,2.27582,0.55414,0.92737,0.00133472,0.00133472,0.00133472
338,1428.1,0.88447,1.27869,0.48997,0.86182,0.91895,0.90839,0.92261,0.48837,0.90296,0.88731,0.88682,0.42231,1.19798,2.37212,0.55945,0.93366,0.00133274,0.00133274,0.00133274
339,1432.13,0.86838,1.24712,0.49111,0.85732,0.92759,0.91108,0.92703,0.50466,0.91406,0.8969,0.90205,0.441,1.17805,2.2322,0.55185,0.92816,0.00133076,0.00133076,0.00133076
340,1436.1,0.83257,1.20962,0.46757,0.851,0.93164,0.91414,0.93038,0.51747,0.91407,0.89383,0.90017,0.4481,1.17251,2.2079,0.54524,0.92499,0.00132878,0.00132878,0.00132878
341,1439.84,0.82837,1.20585,0.47346,0.85588,0.92897,0.90686,0.9233,0.50276,0.90416,0.88229,0.88868,0.427,1.17892,2.34738,0.54581,0.92561,0.0013268,0.0013268,0.0013268
342,1443.9,0.88549,1.32574,0.4904,0.8664,0.92417,0.91096,0.92446,0.49926,0.9085,0.88578,0.89157,0.42663,1.204,2.33571,0.5566,0.92916,0.00132482,0.00132482,0.00132482
343,1447.92,0.85752,1.2486,0.47359,0.85577,0.91617,0.91223,0.91952,0.48076,0.90335,0.88841,0.89163,0.42073,1.20581,2.50347,0.56762,0.93493,0.00132284,0.00132284,0.00132284
344,1452.08,0.89871,1.38745,0.49915,0.86286,0.92047,0.90724,0.91985,0.49252,0.90968,0.88501,0.89047,0.4224,1.19169,2.48731,0.56101,0.93303,0.00132086,0.00132086,0.00132086
345,1456.47,0.90039,1.32045,0.49351,0.86702,0.9308,0.91256,0.92907,0.5165,0.90842,0.88592,0.89189,0.43032,1.18678,2.29029,0.55968,0.92651,0.00131888,0.00131888,0.00131888
346,1460.87,0.8871,1.32505,0.48873,0.86188,0.92889,0.90571,0.92253,0.5025,0.90714,0.88366,0.89025,0.42729,1.19447,2.34455,0.55774,0.92791,0.0013169,0.0013169,0.0013169
347,1465.18,0.89824,1.32217,0.49216,0.85999,0.92077,0.91184,0.93186,0.5145,0.90877,0.88193,0.89793,0.44482,1.19573,2.31109,0.55675,0.92743,0.00131492,0.00131492,0.00131492
348,1469.23,0.90541,1.36616,0.50279,0.86052,0.92205,0.91135,0.9315,0.52096,0.91581,0.87773,0.90134,0.44701,1.19638,2.31195,0.56084,0.9275,0.00131294,0.00131294,0.00131294
349,1473.3,0.88545,1.32236,0.49233,0.85294,0.91549,0.91757,0.93338,0.51311,0.90359,0.8837,0.89878,0.44497,1.21893,2.39659,0.55991,0.9339,0.00131096,0.00131096,0.00131096
350,1477.4,0.86986,1.26298,0.48499,0.85376,0.92639,0.91491,0.93672,0.52686,0.91125,0.88846,0.90364,0.45799,1.20735,2.27317,0.55354,0.9306,0.00130898,0.00130898,0.00130898
351,1481.59,0.89863,1.33177,0.48521,0.86194,0.92703,0.91055,0.93037,0.51658,0.91496,0.89076,0.90476,0.45018,1.19684,2.31033,0.55286,0.92827,0.001307,0.001307,0.001307
352,1485.69,0.88715,1.31152,0.48381,0.85386,0.93005,0.91224,0.93299,0.52002,0.91304,0.88537,0.90213,0.45224,1.1983,2.27397,0.55058,0.92809,0.00130502,0.00130502,0.00130502
353,1489.7,0.86029,1.3005,0.48626,0.86527,0.91832,0.91184,0.9276,0.51647,0.89943,0.88784,0.89488,0.43785,1.21027,2.31242,0.55375,0.93103,0.00130304,0.00130304,0.00130304
354,1493.62,0.91371,1.30389,0.49156,0.86739,0.91614,0.90571,0.92192,0.50103,0.89661,0.87419,0.88602,0.43119,1.22628,2.45419,0.55592,0.93647,0.00130106,0.00130106,0.00130106
355,1497.62,0.88242,1.31448,0.48655,0.85878,0.92157,0.91568,0.92702,0.50375,0.90927,0.88961,0.89806,0.43127,1.21261,2.3511,0.55019,0.93292,0.00129908,0.00129908,0.00129908
356,1501.6,0.90625,1.33751,0.49008,0.86059,0.92509,0.91359,0.92576,0.49566,0.90651,0.88923,0.89181,0.42052,1.20698,2.32177,0.5506,0.93046,0.0012971,0.0012971,0.0012971
357,1505.86,0.9035,1.33927,0.4926,0.86736,0.93298,0.90456,0.92614,0.4903,0.91202,0.88205,0.88746,0.41747,1.23809,2.38219,0.56184,0.93372,0.00129512,0.00129512,0.00129512
358,1510.1,0.92976,1.40181,0.50121,0.8613,0.93302,0.90764,0.9265,0.50121,0.91109,0.88375,0.89238,0.4208,1.23408,2.27224,0.56001,0.93121,0.00129314,0.00129314,0.00129314
359,1514.22,0.88606,1.31167,0.48449,0.85959,0.92027,0.91573,0.92854,0.4946,0.91626,0.87651,0.89308,0.4268,1.21099,2.30327,0.55728,0.93193,0.00129116,0.00129116,0.00129116
360,1518.29,0.87354,1.31414,0.49135,0.86699,0.92653,0.90993,0.93248,0.51351,0.91257,0.88808,0.90322,0.44836,1.1807,2.26845,0.54499,0.92814,0.00128918,0.00128918,0.00128918
361,1522.29,0.8945,1.31724,0.49128,0.87796,0.92559,0.90494,0.93065,0.5148,0.89972,0.87926,0.89054,0.42863,1.19179,2.35591,0.54832,0.93034,0.0012872,0.0012872,0.0012872
362,1526.2,0.845,1.20594,0.47502,0.85144,0.9205,0.90531,0.92855,0.51201,0.90191,0.88103,0.89152,0.43549,1.19956,2.44763,0.54586,0.93285,0.00128522,0.00128522,0.00128522
363,1530.23,0.87734,1.25431,0.47432,0.86007,0.9212,0.90839,0.92817,0.52381,0.91025,0.8831,0.89803,0.45265,1.17771,2.35363,0.54292,0.92807,0.00128324,0.00128324,0.00128324
364,1534.35,0.87834,1.27214,0.48337,0.85548,0.92315,0.90699,0.9276,0.52311,0.90556,0.88233,0.89397,0.44039,1.18186,2.35504,0.54443,0.92774,0.00128126,0.00128126,0.00128126
365,1538.84,0.88614,1.27329,0.48233,0.85659,0.92176,0.90767,0.92418,0.51241,0.90591,0.88564,0.89224,0.44328,1.18667,2.45991,0.5532,0.9312,0.00127928,0.00127928,0.00127928
366,1542.82,0.89095,1.28108,0.49159,0.86279,0.92512,0.91223,0.92816,0.51521,0.91152,0.88233,0.89473,0.45245,1.1939,2.37533,0.55392,0.93083,0.0012773,0.0012773,0.0012773
367,1546.83,0.87265,1.27696,0.47915,0.85591,0.92404,0.90916,0.92309,0.50129,0.90716,0.8854,0.89187,0.42385,1.19754,2.37492,0.55248,0.92991,0.00127532,0.00127532,0.00127532
368,1550.95,0.85254,1.24866,0.47194,0.84931,0.9233,0.90891,0.92732,0.50417,0.90366,0.88846,0.89494,0.4393,1.19048,2.37415,0.55219,0.92855,0.00127334,0.00127334,0.00127334
369,1555.02,0.83711,1.22742,0.46781,0.85737,0.92348,0.90226,0.9218,0.50182,0.90661,0.88553,0.89351,0.44484,1.2031,2.33644,0.55433,0.93096,0.00127136,0.00127136,0.00127136
370,1559.11,0.8895,1.31948,0.48383,0.87058,0.92441,0.90571,0.9247,0.4984,0.90447,0.87926,0.88749,0.4261,1.21309,2.40524,0.55391,0.93305,0.00126938,0.00126938,0.00126938
371,1563.19,0.8568,1.23294,0.47685,0.85738,0.9161,0.90763,0.9244,0.50749,0.90871,0.87773,0.8874,0.43715,1.1965,2.43344,0.55205,0.93225,0.0012674,0.0012674,0.0012674
372,1567.3,0.88428,1.29641,0.48472,0.85166,0.91633,0.90188,0.91999,0.50352,0.89864,0.87333,0.87977,0.43445,1.19644,2.48146,0.55194,0.9339,0.00126542,0.00126542,0.00126542
373,1571.28,0.84701,1.26835,0.48257,0.85948,0.91919,0.90878,0.9259,0.50132,0.90457,0.89076,0.89088,0.43103,1.2054,2.39421,0.55359,0.93307,0.00126344,0.00126344,0.00126344
374,1575.47,0.86895,1.3115,0.47609,0.85545,0.91897,0.91284,0.92833,0.50789,0.90413,0.89038,0.89359,0.44116,1.17959,2.3461,0.54656,0.92961,0.00126146,0.00126146,0.00126146
375,1580.21,0.91386,1.31823,0.49062,0.84846,0.91449,0.91409,0.92674,0.4955,0.90748,0.88725,0.89558,0.42152,1.1984,2.29772,0.55835,0.93188,0.00125948,0.00125948,0.00125948
376,1584.15,0.87999,1.31339,0.48867,0.87072,0.91739,0.91093,0.92583,0.48681,0.90645,0.89268,0.89555,0.41256,1.22736,2.31317,0.5637,0.936,0.0012575,0.0012575,0.0012575
377,1587.86,0.84258,1.25708,0.47544,0.86058,0.92805,0.89984,0.92772,0.49273,0.90997,0.87811,0.88935,0.4374,1.18646,2.41409,0.55179,0.93172,0.00125552,0.00125552,0.00125552
378,1592.1,0.93197,1.4349,0.50295,0.86694,0.92828,0.89958,0.9275,0.49167,0.90998,0.87565,0.89143,0.42441,1.18069,2.41499,0.55609,0.9278,0.00125354,0.00125354,0.00125354
379,1596.21,0.90256,1.27735,0.48981,0.86227,0.91739,0.90663,0.92424,0.48065,0.89911,0.88195,0.88869,0.39814,1.26487,2.51565,0.5707,0.94203,0.00125156,0.00125156,0.00125156
380,1600.42,0.88862,1.30144,0.49118,0.86184,0.91241,0.90456,0.92013,0.47856,0.89966,0.87977,0.88378,0.41408,1.24969,2.53487,0.56956,0.94063,0.00124958,0.00124958,0.00124958
381,1604.78,0.89372,1.31072,0.49603,0.86255,0.92289,0.91414,0.92468,0.50758,0.90565,0.89115,0.89612,0.44997,1.20695,2.42687,0.55026,0.93318,0.0012476,0.0012476,0.0012476
382,1609.19,0.93126,1.34619,0.50604,0.86265,0.92545,0.91606,0.93017,0.51334,0.90599,0.89025,0.89789,0.44237,1.23649,2.40942,0.55968,0.93629,0.00124562,0.00124562,0.00124562
383,1613.7,0.88204,1.20996,0.48634,0.85115,0.91636,0.89867,0.91618,0.50509,0.9033,0.88435,0.88898,0.44162,1.21701,2.36515,0.57352,0.93531,0.00124364,0.00124364,0.00124364
384,1618.07,0.86974,1.29619,0.48968,0.86143,0.92533,0.90715,0.9241,0.51109,0.9057,0.8872,0.8937,0.45332,1.21464,2.36516,0.56853,0.93506,0.00124166,0.00124166,0.00124166
385,1622.25,0.88218,1.28436,0.48559,0.8589,0.92671,0.90609,0.92707,0.51884,0.90943,0.88693,0.89882,0.44483,1.1829,2.39062,0.54649,0.93095,0.00123968,0.00123968,0.00123968
386,1626.41,0.87477,1.23667,0.47997,0.85915,0.92724,0.90852,0.92927,0.53017,0.91253,0.88772,0.89991,0.44553,1.1727,2.35699,0.53816,0.92795,0.0012377,0.0012377,0.0012377
387,1630.86,0.89287,1.30449,0.48537,0.85671,0.93102,0.91043,0.9298,0.52626,0.91191,0.88881,0.89697,0.46586,1.17265,2.38698,0.53424,0.93021,0.00123572,0.00123572,0.00123572
388,1634.91,0.8575,1.21494,0.47528,0.85227,0.92592,0.91023,0.9272,0.52563,0.90769,0.88808,0.89541,0.45904,1.18004,2.40337,0.53497,0.93138,0.00123374,0.00123374,0.00123374
